cement,slag,ash,water,superplastic,coarseagg,fineagg,age,strength,converted_strength,converted_age,cement_normalized,slag_normalized,ash_normalized,water_normalized,superplastic_normalized,coarseagg_normalized,fineagg_normalized
190.3,0.0,125.2,166.6,9.9,1079.0,798.9,56,31.72,3,6,0.20159817351598175,0.0,0.6256871564217892,0.35782747603833864,0.3074534161490683,0.808139534883721,0.5140491721023583
290.2,193.5,0.0,185.7,0.0,998.2,704.3,28,33.04,3,5,0.4296803652968036,0.5383973288814692,0.0,0.5103833865814695,0.0,0.5732558139534887,0.2767185148018063
380.0,95.0,0.0,228.0,0.0,932.0,594.0,90,40.56,4,7,0.634703196347032,0.2643294379521425,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
165.0,128.5,132.1,175.1,8.1,1005.8,746.6,100,55.02,5,9,0.14383561643835613,0.35754034501947696,0.6601699150424788,0.42571884984025554,0.2515527950310559,0.5953488372093023,0.38283993978926256
375.0,93.8,0.0,126.6,23.4,852.1,992.6,7,45.7,4,3,0.6232876712328768,0.2609905397885365,0.0,0.03833865814696491,0.7267080745341613,0.14854651162790722,1.0000000000000002
331.0,0.0,0.0,192.0,0.0,978.0,825.0,360,41.24,4,13,0.5228310502283104,0.0,0.0,0.560702875399361,0.0,0.5145348837209305,0.5795283492222778
277.0,117.0,91.0,191.0,7.0,946.0,666.0,28,43.57,4,5,0.39954337899543374,0.325542570951586,0.45477261369315347,0.5527156549520766,0.21739130434782605,0.4215116279069768,0.18063221274460606
321.0,0.0,128.0,182.0,11.0,870.0,780.0,28,37.26,3,5,0.49999999999999994,0.0,0.63968015992004,0.48083067092651754,0.3416149068322981,0.20058139534883734,0.46663321625689913
313.3,262.2,0.0,175.5,8.6,1046.9,611.8,56,64.9,5,6,0.4824200913242009,0.7295492487479133,0.0,0.42891373801916943,0.26708074534161486,0.714825581395349,0.04465629703963869
522.0,0.0,0.0,146.0,0.0,896.0,896.0,28,74.99,5,5,0.9589041095890409,0.0,0.0,0.19329073482428116,0.0,0.2761627906976747,0.7576517812343202
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,56.14,5,6,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
339.2,0.0,0.0,185.7,0.0,1069.2,754.3,7,21.18,2,3,0.5415525114155251,0.0,0.0,0.5103833865814695,0.0,0.7796511627906977,0.40215755143000487
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,7,38.0,3,3,0.4207762557077626,0.5589872008903729,0.0,0.1829073482428114,0.3478260869565217,0.5918604651162793,0.5260913196186656
288.0,192.0,0.0,192.0,0.0,932.0,717.8,90,50.53,5,7,0.4246575342465753,0.5342237061769617,0.0,0.560702875399361,0.0,0.3808139534883721,0.3105870546914198
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,14,25.37,2,4,0.25251141552511414,0.0,0.5017491254372815,0.3003194888178915,0.3229813664596273,0.5895348837209302,0.7772202709483189
400.0,0.0,0.0,187.0,0.0,1025.0,745.0,28,43.7,4,5,0.6803652968036529,0.0,0.0,0.5207667731629393,0.0,0.6511627906976742,0.37882589061716
155.2,183.9,143.2,193.8,9.2,879.6,698.5,28,28.99,2,5,0.12146118721461185,0.5116861435726211,0.7156421789105447,0.575079872204473,0.28571428571428564,0.22848837209302353,0.26216758655293537
349.0,0.0,0.0,192.0,0.0,1047.0,806.0,28,32.72,3,5,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7151162790697674,0.5318615153035624
334.0,17.6,158.0,189.0,15.3,967.0,633.0,28,44.33,4,5,0.5296803652968036,0.048970506399554824,0.7896051974012994,0.5367412140575081,0.47515527950310554,0.4825581395348837,0.09784244856999513
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,100,39.23,3,9,0.1506849315068493,0.1171396772398442,0.8185907046476762,0.0,0.17701863354037264,0.7491279069767445,0.46688409433015554
362.6,189.0,0.0,164.9,11.6,944.7,755.8,56,77.3,5,6,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
255.5,170.3,0.0,185.7,0.0,1026.6,724.3,28,32.05,3,5,0.35045662100456615,0.47384529771841966,0.0,0.5103833865814695,0.0,0.655813953488372,0.3268941294530858
427.5,47.5,0.0,228.0,0.0,932.0,594.0,365,43.7,4,14,0.7431506849315068,0.13216471897607124,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
439.0,177.0,0.0,186.0,11.1,884.9,707.9,3,39.3,3,2,0.7694063926940637,0.4924874791318865,0.0,0.5127795527156549,0.34472049689440987,0.2438953488372091,0.28575012543903666
261.9,110.5,86.1,195.4,5.0,895.2,732.6,28,33.72,3,5,0.36506849315068485,0.3074568725653868,0.4302848575712144,0.5878594249201279,0.15527950310559005,0.2738372093023256,0.3477170095333668
252.0,0.0,0.0,185.0,0.0,1111.0,784.0,28,19.69,1,5,0.3424657534246575,0.0,0.0,0.5047923322683707,0.0,0.9011627906976742,0.4766683391871551
485.0,0.0,0.0,146.0,0.0,1120.0,800.0,28,71.99,5,5,0.8744292237442921,0.0,0.0,0.19329073482428116,0.0,0.9273255813953489,0.5168088309081786
194.7,0.0,100.5,165.6,7.5,1006.4,905.9,3,12.45,1,2,0.2116438356164383,0.0,0.5022488755622189,0.34984025559105425,0.23291925465838506,0.5970930232558138,0.7824887104867033
148.0,175.0,0.0,171.0,2.0,1000.0,828.0,28,26.92,2,5,0.1050228310502283,0.48692264885920983,0.0,0.3929712460063899,0.06211180124223602,0.5784883720930232,0.5870546914199701
288.0,192.0,0.0,192.0,0.0,932.0,717.8,28,38.8,3,5,0.4246575342465753,0.5342237061769617,0.0,0.560702875399361,0.0,0.3808139534883721,0.3105870546914198
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,66.78,5,6,0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427
356.0,0.0,142.0,193.0,11.0,801.0,778.0,28,40.87,4,5,0.5799086757990868,0.0,0.7096451774112944,0.5686900958466454,0.3416149068322981,0.0,0.46161565479177114
382.0,0.0,0.0,186.0,0.0,1111.0,784.0,7,11.47,1,3,0.639269406392694,0.0,0.0,0.5127795527156549,0.0,0.9011627906976742,0.4766683391871551
439.0,177.0,0.0,186.0,11.1,884.9,707.9,91,73.3,5,8,0.7694063926940637,0.4924874791318865,0.0,0.5127795527156549,0.34472049689440987,0.2438953488372091,0.28575012543903666
264.5,111.0,86.5,195.5,5.9,832.6,790.4,28,41.54,4,5,0.3710045662100457,0.30884808013355597,0.43228385807096453,0.5886581469648562,0.18322981366459626,0.09186046511627932,0.49272453587556453
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,14,21.06,2,4,0.2025114155251141,0.0,0.6266866566716642,0.3218849840255591,0.24223602484472045,0.8401162790697674,0.5268439538384346
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,100,50.94,5,9,0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256
317.9,0.0,126.5,209.7,5.7,860.5,736.6,28,40.06,4,5,0.49292237442922365,0.0,0.632183908045977,0.7020766773162939,0.17701863354037264,0.17296511627906996,0.3577521324636228
288.4,121.0,0.0,177.4,7.0,907.9,829.5,28,42.14,4,5,0.42557077625570766,0.33667223149693937,0.0,0.4440894568690097,0.21739130434782605,0.3107558139534885,0.5908178625188161
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.2,5,8,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
359.0,19.0,141.0,154.0,10.9,942.0,801.0,3,25.12,2,2,0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427
237.5,237.5,0.0,228.0,0.0,932.0,594.0,365,39.0,3,14,0.3093607305936073,0.6608235948803562,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
133.0,200.0,0.0,192.0,0.0,927.4,839.2,28,27.87,2,5,0.07077625570776253,0.5564830272676684,0.0,0.560702875399361,0.0,0.3674418604651164,0.6151530356246864
427.5,47.5,0.0,228.0,0.0,932.0,594.0,28,37.43,3,5,0.7431506849315068,0.13216471897607124,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
162.0,207.0,172.0,216.0,10.0,822.0,638.0,28,39.84,3,5,0.136986301369863,0.5759599332220368,0.8595702148925538,0.7523961661341854,0.3105590062111801,0.06104651162790686,0.11038635223281479
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,56,44.14,4,6,0.3420091324200913,0.0,0.49925037481259377,0.19408945686900947,0.3850931677018633,0.5959302325581395,0.7671851480180629
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.3,5,6,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
491.0,26.0,123.0,210.0,3.9,882.0,699.0,7,33.49,3,3,0.8881278538812785,0.07234279354479689,0.6146926536731635,0.7044728434504792,0.12111801242236023,0.23546511627906996,0.2634219769192172
275.0,180.0,120.0,162.0,10.4,830.0,765.0,28,76.24,5,5,0.3949771689497717,0.5008347245409016,0.5997001499250375,0.3210862619808308,0.3229813664596273,0.08430232558139528,0.4290015052684395
145.4,0.0,178.9,201.7,7.8,824.0,868.7,28,10.54,1,5,0.09908675799086758,0.0,0.8940529735132434,0.6381789137380192,0.24223602484472045,0.06686046511627897,0.6891620672353238
362.6,189.0,0.0,164.9,11.6,944.7,755.8,91,79.3,5,8,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
277.2,97.8,24.5,160.7,11.2,1061.7,782.5,3,30.45,3,2,0.39999999999999997,0.27212020033388984,0.12243878060969515,0.31070287539936103,0.3478260869565217,0.7578488372093024,0.4729051680883092
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,3,13.54,1,2,0.252283105022831,0.0,0.5017491254372815,0.29952076677316297,0.27018633540372666,0.6011627906976744,0.7767185148018065
218.9,0.0,124.1,158.5,11.3,1078.7,794.9,100,46.23,4,9,0.2668949771689498,0.0,0.6201899050474763,0.2931309904153354,0.35093167701863354,0.8072674418604655,0.5040140491721024
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,14,36.99,3,4,0.44566210045662097,0.0,0.5872063968015993,0.4233226837060704,0.29503105590062106,0.644767441860465,0.4001505268439538
333.0,0.0,0.0,192.0,0.0,931.2,842.6,28,31.97,3,5,0.5273972602739725,0.0,0.0,0.560702875399361,0.0,0.37848837209302344,0.6236828901154039
280.0,129.0,100.0,172.0,9.0,825.0,805.0,28,52.82,5,5,0.4063926940639269,0.35893155258764614,0.49975012493753124,0.40095846645367406,0.2795031055900621,0.06976744186046524,0.5293527345709987
178.0,129.8,118.6,179.9,3.6,1007.3,746.8,100,49.99,4,9,0.1735159817351598,0.3611574846967168,0.592703648175912,0.46405750798722045,0.11180124223602483,0.5997093023255813,0.38334169593577516
339.0,0.0,0.0,185.0,0.0,1060.0,754.0,28,31.65,3,5,0.5410958904109588,0.0,0.0,0.5047923322683707,0.0,0.7529069767441863,0.40140491721023586
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,1,12.64,1,1,0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.04766683391871562
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,22.9,2,3,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
375.0,93.8,0.0,126.6,23.4,852.1,992.6,3,29.0,2,2,0.6232876712328768,0.2609905397885365,0.0,0.03833865814696491,0.7267080745341613,0.14854651162790722,1.0000000000000002
382.0,0.0,0.0,185.0,0.0,1047.0,739.0,7,24.0,2,3,0.639269406392694,0.0,0.0,0.5047923322683707,0.0,0.7151162790697674,0.3637732062217762
451.0,0.0,0.0,165.0,11.3,1030.0,745.0,28,78.8,5,5,0.7968036529680365,0.0,0.0,0.34504792332268375,0.35093167701863354,0.6656976744186047,0.37882589061716
251.8,0.0,99.9,146.1,12.4,1006.0,899.8,28,33.94,3,5,0.3420091324200913,0.0,0.49925037481259377,0.19408945686900947,0.3850931677018633,0.5959302325581395,0.7671851480180629
212.0,141.3,0.0,203.5,0.0,973.4,750.0,90,39.7,3,7,0.2511415525114155,0.3931552587646078,0.0,0.6525559105431309,0.0,0.5011627906976743,0.39136979427997987
153.0,102.0,0.0,192.0,0.0,888.0,943.1,7,8.37,1,3,0.11643835616438353,0.2838063439065109,0.0,0.560702875399361,0.0,0.2529069767441863,0.8758153537380833
318.8,212.5,0.0,155.7,14.3,852.1,880.4,3,25.2,2,2,0.4949771689497717,0.5912632164718977,0.0,0.2707667731629393,0.4440993788819875,0.14854651162790722,0.7185148018063219
296.0,0.0,0.0,186.0,0.0,1090.0,769.0,28,25.18,2,5,0.4429223744292237,0.0,0.0,0.5127795527156549,0.0,0.8401162790697674,0.4390366281986955
313.8,0.0,112.6,169.9,10.1,925.3,782.9,28,38.46,3,5,0.48356164383561645,0.0,0.5627186406796602,0.38418530351437696,0.31366459627329185,0.3613372093023255,0.4739086803813346
164.0,0.0,200.0,181.0,13.0,849.0,846.0,28,15.09,1,5,0.1415525114155251,0.0,0.9995002498750625,0.47284345047923315,0.4037267080745341,0.13953488372093048,0.6322127446061214
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,56,51.96,5,6,0.44566210045662097,0.0,0.5872063968015993,0.4233226837060704,0.29503105590062106,0.644767441860465,0.4001505268439538
231.8,0.0,121.6,174.0,6.7,1056.4,778.5,3,15.44,1,2,0.2963470319634703,0.0,0.607696151924038,0.41693290734824284,0.20807453416149066,0.7424418604651164,0.4628700451580532
203.5,305.3,0.0,203.5,0.0,963.4,630.0,7,19.54,1,3,0.2317351598173516,0.8494713411240958,0.0,0.6525559105431309,0.0,0.4720930232558138,0.09031610637230303
425.0,106.3,0.0,153.5,16.5,852.1,887.1,56,64.3,5,6,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
310.0,143.0,111.0,168.0,22.0,914.0,651.0,28,33.69,3,5,0.4748858447488585,0.3978853644963829,0.5547226386806597,0.3690095846645367,0.6832298136645962,0.3284883720930232,0.14300050175614665
349.0,0.0,0.0,192.0,0.0,1056.0,809.0,90,40.66,4,7,0.5639269406392693,0.0,0.0,0.560702875399361,0.0,0.7412790697674421,0.5393878575012543
480.0,0.0,0.0,192.0,0.0,936.0,721.0,3,24.39,2,2,0.8630136986301369,0.0,0.0,0.560702875399361,0.0,0.3924418604651163,0.3186151530356247
298.1,0.0,107.5,163.6,12.8,953.2,784.0,28,35.87,3,5,0.447716894977169,0.0,0.5372313843078461,0.3338658146964857,0.39751552795031053,0.4424418604651166,0.4766683391871551
446.0,24.0,79.0,162.0,11.6,967.0,712.0,28,51.02,5,5,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
381.4,0.0,0.0,185.7,0.0,1104.6,784.3,7,14.54,1,3,0.6378995433789953,0.0,0.0,0.5103833865814695,0.0,0.8825581395348836,0.47742097340692413
475.0,0.0,0.0,162.0,9.5,1044.0,662.0,28,58.52,5,5,0.8515981735159817,0.0,0.0,0.3210862619808308,0.29503105590062106,0.7063953488372094,0.1705970898143503
362.6,189.0,0.0,164.9,11.6,944.7,755.8,28,71.3,5,5,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,3,26.06,2,2,0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.04766683391871562
425.0,106.3,0.0,153.5,16.5,852.1,887.1,91,65.2,5,8,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
261.0,100.0,78.0,201.0,9.0,864.0,761.0,28,32.4,3,5,0.36301369863013694,0.2782415136338342,0.3898050974512744,0.6325878594249201,0.2795031055900621,0.18313953488372103,0.41896638233818373
359.0,19.0,141.0,154.0,10.9,942.0,801.0,56,68.75,5,6,0.58675799086758,0.0528658875904285,0.704647676161919,0.25718849840255587,0.3385093167701863,0.4098837209302326,0.5193176116407427
237.5,237.5,0.0,228.0,0.0,932.0,594.0,90,33.12,3,7,0.3093607305936073,0.6608235948803562,0.0,0.8482428115015974,0.0,0.3808139534883721,0.0
393.0,0.0,0.0,192.0,0.0,940.6,785.6,3,19.2,1,2,0.6643835616438356,0.0,0.0,0.560702875399361,0.0,0.405813953488372,0.4806823883592575
286.3,200.9,0.0,144.7,11.2,1004.6,803.7,56,72.99,5,6,0.4207762557077626,0.5589872008903729,0.0,0.1829073482428114,0.3478260869565217,0.5918604651162793,0.5260913196186656
213.7,98.1,24.5,181.7,6.9,1065.8,785.4,56,50.77,5,6,0.25502283105022827,0.27295492487479134,0.12243878060969515,0.4784345047923322,0.21428571428571427,0.769767441860465,0.48018063221274465
173.8,93.4,159.9,172.3,9.7,1007.2,746.6,56,48.99,4,6,0.16392694063926944,0.25987757373400117,0.7991004497751125,0.40335463258785964,0.3012422360248447,0.5994186046511629,0.38283993978926256
238.1,0.0,94.1,186.7,7.0,949.9,847.0,3,19.93,1,2,0.31073059360730587,0.0,0.4702648675662169,0.5183706070287539,0.21739130434782605,0.43284883720930223,0.6347215253386855
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,14,24.43,2,4,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.19875776397515527,0.6610465116279074,0.4106874059207226
387.0,20.0,94.0,157.0,13.9,938.0,845.0,56,47.97,4,6,0.6506849315068493,0.05564830272676684,0.4697651174412794,0.28115015974440905,0.43167701863354035,0.3982558139534884,0.6297039638735573
531.3,0.0,0.0,141.8,28.2,852.1,893.7,7,46.9,4,3,0.9801369863013696,0.0,0.0,0.15974440894568698,0.8757763975155278,0.14854651162790722,0.751881585549423
304.0,76.0,0.0,228.0,0.0,932.0,670.0,180,50.95,5,11,0.4611872146118721,0.211463550361714,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,90,58.78,5,7,0.9657534246575341,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.04766683391871562
145.0,116.0,119.0,184.0,5.7,833.0,880.0,28,29.16,2,5,0.09817351598173513,0.3227601558152477,0.5947026486756622,0.49680511182108633,0.17701863354037264,0.09302325581395365,0.7175112895132967
212.0,141.3,0.0,203.5,0.0,973.4,750.0,3,6.81,1,2,0.2511415525114155,0.3931552587646078,0.0,0.6525559105431309,0.0,0.5011627906976743,0.39136979427997987
374.0,189.2,0.0,170.1,10.1,926.1,756.7,7,46.2,4,3,0.6210045662100456,0.5264329437952143,0.0,0.3857827476038338,0.31366459627329185,0.3636627906976746,0.40817862518815873
165.0,0.0,150.0,182.0,12.0,1023.0,729.0,28,18.03,1,5,0.14383561643835613,0.0,0.7496251874062969,0.48083067092651754,0.3726708074534161,0.6453488372093026,0.33868539889613647
424.0,22.0,132.0,168.0,8.9,822.0,750.0,28,72.1,5,5,0.7351598173515981,0.061213132999443524,0.6596701649175413,0.3690095846645367,0.2763975155279503,0.06104651162790686,0.39136979427997987
150.0,236.8,0.0,173.8,11.9,1069.3,674.8,28,37.43,3,5,0.1095890410958904,0.6588759042849194,0.0,0.415335463258786,0.3695652173913043,0.779941860465116,0.2027094831911691
212.0,141.3,0.0,203.5,0.0,973.4,750.0,7,15.03,1,3,0.2511415525114155,0.3931552587646078,0.0,0.6525559105431309,0.0,0.5011627906976743,0.39136979427997987
272.8,181.9,0.0,185.7,0.0,1012.4,714.3,7,19.77,1,3,0.3899543378995434,0.5061213132999445,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607
284.0,15.0,141.0,179.0,5.5,842.0,801.0,28,43.73,4,5,0.4155251141552511,0.04173622704507513,0.704647676161919,0.4568690095846646,0.17080745341614906,0.1191860465116279,0.5193176116407427
116.0,173.0,0.0,192.0,0.0,909.8,891.9,3,6.28,1,2,0.0319634703196347,0.48135781858653315,0.0,0.560702875399361,0.0,0.3162790697674418,0.7473657802308076
260.0,101.0,78.0,171.0,10.0,936.0,763.0,28,49.77,4,5,0.3607305936073059,0.2810239287701725,0.3898050974512744,0.3929712460063899,0.3105590062111801,0.3924418604651163,0.4239839438033117
376.0,0.0,0.0,214.6,0.0,1003.5,762.4,28,31.97,3,5,0.6255707762557077,0.0,0.0,0.7412140575079871,0.0,0.5886627906976742,0.42247867536377326
379.5,151.2,0.0,153.9,15.9,1134.3,605.0,7,47.1,4,3,0.6335616438356164,0.4207011686143573,0.0,0.25638977635782756,0.49378881987577633,0.9688953488372092,0.027596588058203864
233.8,0.0,94.6,197.9,4.6,947.0,852.2,56,27.66,2,6,0.30091324200913244,0.0,0.47276361819090457,0.6078274760383386,0.14285714285714282,0.42441860465116266,0.647767185148018
181.9,272.8,0.0,185.7,0.0,1012.4,714.3,28,27.94,2,5,0.1824200913242009,0.7590428491930997,0.0,0.5103833865814695,0.0,0.6145348837209301,0.30180632212744607
500.0,0.0,0.0,200.0,0.0,1125.0,613.0,90,47.22,4,7,0.9086757990867578,0.0,0.0,0.6246006389776357,0.0,0.941860465116279,0.04766683391871562
167.0,75.4,167.0,164.0,7.9,1007.3,770.1,14,32.9,3,4,0.14840182648401828,0.209794101279911,0.8345827086456772,0.33706070287539935,0.2453416149068323,0.5997093023255813,0.4417962870045158
212.6,0.0,100.4,159.4,10.4,1003.8,903.8,3,13.33,1,2,0.25251141552511414,0.0,0.5017491254372815,0.3003194888178915,0.3229813664596273,0.5895348837209302,0.7772202709483189
297.2,0.0,117.5,174.8,9.5,1022.8,753.5,28,47.4,4,5,0.44566210045662097,0.0,0.5872063968015993,0.4233226837060704,0.29503105590062106,0.644767441860465,0.4001505268439538
153.1,145.0,113.0,178.5,8.0,1001.9,688.7,28,25.56,2,5,0.11666666666666664,0.4034501947690596,0.5647176411794104,0.4528753993610224,0.24844720496894407,0.5840116279069769,0.23758153537380844
173.0,116.0,0.0,192.0,0.0,946.8,856.8,28,24.28,2,5,0.16210045662100453,0.3227601558152477,0.0,0.560702875399361,0.0,0.4238372093023255,0.6593075765178125
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,7,42.42,4,3,0.9657534246575341,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.04766683391871562
289.0,0.0,0.0,192.0,0.0,913.2,895.3,28,25.57,2,5,0.42694063926940634,0.0,0.0,0.560702875399361,0.0,0.3261627906976745,0.7558956347215251
228.0,342.1,0.0,185.7,0.0,955.8,674.3,28,39.7,3,5,0.2876712328767123,0.9518642181413468,0.0,0.5103833865814695,0.0,0.44999999999999973,0.20145509282488705
182.0,45.2,122.0,170.2,8.2,1059.4,780.7,56,43.5,4,6,0.182648401826484,0.12576516416249306,0.6096951524237881,0.3865814696485623,0.2546583850931676,0.7511627906976748,0.468389362769694
144.0,136.0,106.0,178.0,7.0,941.0,774.0,28,26.14,2,5,0.0958904109589041,0.3784084585420145,0.5297351324337831,0.4488817891373802,0.21739130434782605,0.40697674418604635,0.45158053186151537
155.0,183.0,0.0,193.0,9.0,1047.0,697.0,28,18.28,1,5,0.12100456621004568,0.5091819699499166,0.0,0.5686900958466454,0.2795031055900621,0.7151162790697674,0.25840441545408943
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,3,13.12,1,2,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.19875776397515527,0.6610465116279074,0.4106874059207226
475.0,118.8,0.0,181.1,8.9,852.1,781.5,56,72.3,5,6,0.8515981735159817,0.330550918196995,0.0,0.4736421725239617,0.2763975155279503,0.14854651162790722,0.47039638735574507
190.0,190.0,0.0,228.0,0.0,932.0,670.0,270,50.66,5,12,0.2009132420091324,0.528658875904285,0.0,0.8482428115015974,0.0,0.3808139534883721,0.19066733567486205
157.0,236.0,0.0,192.0,0.0,935.4,781.2,28,33.66,3,5,0.12557077625570773,0.6566499721758488,0.0,0.560702875399361,0.0,0.3906976744186048,0.46964375313597606
355.0,19.0,97.0,145.0,13.1,967.0,871.0,28,44.03,4,5,0.5776255707762556,0.0528658875904285,0.4847576211894053,0.18530351437699677,0.4068322981366459,0.4825581395348837,0.6949322629202206
202.0,11.0,141.0,206.0,1.7,942.0,801.0,56,23.25,2,6,0.228310502283105,0.030606566499721762,0.704647676161919,0.6725239616613419,0.05279503105590062,0.4098837209302326,0.5193176116407427
446.0,24.0,79.0,162.0,11.6,967.0,712.0,56,55.25,5,6,0.7853881278538812,0.06677796327212021,0.3948025987006497,0.3210862619808308,0.3602484472049689,0.4825581395348837,0.29603612644254906
425.0,106.3,0.0,151.4,18.6,936.0,803.7,91,66.7,5,8,0.7374429223744292,0.29577072899276574,0.0,0.23642172523961658,0.577639751552795,0.3924418604651163,0.5260913196186656
362.6,189.0,0.0,164.9,11.6,944.7,755.8,7,55.9,5,3,0.5949771689497718,0.5258764607679466,0.0,0.34424920127795544,0.3602484472049689,0.417732558139535,0.4059207225288508
425.0,106.3,0.0,153.5,16.5,852.1,887.1,28,60.29,5,5,0.7374429223744292,0.29577072899276574,0.0,0.25319488817891367,0.5124223602484471,0.14854651162790722,0.7353236327145007
190.7,0.0,125.4,162.1,7.8,1090.0,804.0,100,40.57,4,9,0.2025114155251141,0.0,0.6266866566716642,0.3218849840255591,0.24223602484472045,0.8401162790697674,0.5268439538384346
325.0,0.0,0.0,184.0,0.0,1063.0,783.0,28,30.57,3,5,0.5091324200913241,0.0,0.0,0.49680511182108633,0.0,0.7616279069767442,0.474159558454591
251.4,0.0,118.3,188.5,6.4,1028.4,757.7,100,44.21,4,9,0.34109589041095895,0.0,0.5912043978010995,0.5327476038338659,0.19875776397515527,0.6610465116279074,0.4106874059207226
525.0,0.0,0.0,189.0,0.0,1125.0,613.0,180,61.92,5,11,0.9657534246575341,0.0,0.0,0.5367412140575081,0.0,0.941860465116279,0.04766683391871562
212.5,0.0,100.4,159.3,8.7,1007.8,903.6,56,42.55,4,6,0.252283105022831,0.0,0.5017491254372815,0.29952076677316297,0.27018633540372666,0.6011627906976744,0.7767185148018065
149.0,236.0,0.0,176.0,13.0,847.0,893.0,28,32.96,3,5,0.10730593607305933,0.6566499721758488,0.0,0.43290734824281163,0.4037267080745341,0.13372093023255838,0.7501254390366283
375.0,93.8,0.0,126.6,23.4,852.1,992.6,56,60.2,5,6,0.6232876712328768,0.2609905397885365,0.0,0.03833865814696491,0.7267080745341613,0.14854651162790722,1.0000000000000002
173.5,50.1,173.5,164.8,6.5,1006.2,793.5,100,56.06,5,9,0.1632420091324201,0.13939899833055094,0.8670664667666167,0.3434504792332269,0.20186335403726705,0.5965116279069771,0.5005017561465128
165.0,0.0,143.6,163.8,0.0,1005.6,900.9,56,36.56,3,6,0.14383561643835613,0.0,0.7176411794102948,0.3354632587859425,0.0,0.5947674418604652,0.7699448068238837
168.0,42.1,163.8,121.8,5.7,1058.7,780.1,3,7.75,1,2,0.1506849315068493,0.1171396772398442,0.8185907046476762,0.0,0.17701863354037264,0.7491279069767445,0.46688409433015554
157.0,214.0,152.0,200.0,9.0,819.0,704.0,28,33.05,3,5,0.12557077625570773,0.5954368391764052,0.7596201899050475,0.6246006389776357,0.2795031055900621,0.05232558139534893,0.2759658805820371
272.6,0.0,89.6,198.7,10.6,931.3,762.2,28,32.25,3,5,0.3894977168949772,0.0,0.447776111944028,0.614217252396166,0.3291925465838509,0.3787790697674418,0.42197691921726066
