cement,water,superplastic,age,cement_slag,cement_ash,water_fineagg,ash_superplastic,strength
516.0,162.0,8.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.37
168.0,121.8,5.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.85
427.5,228.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.08
173.5,164.8,6.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.2
333.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.4
339.0,197.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.97
152.0,184.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.18
213.8,181.7,6.7,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.18
152.7,178.1,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.01
198.6,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.64
222.4,189.3,4.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,11.58
305.0,196.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.12
375.0,186.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.06
297.2,174.8,9.5,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.74
148.5,192.7,6.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.7
272.8,209.7,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.17
424.0,168.0,8.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.11
359.0,154.0,10.9,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.61
332.5,228.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.02
380.0,228.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.45
446.0,162.0,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.01
108.3,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,7.72
249.1,158.1,12.8,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.68
389.9,145.9,22.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.09
250.0,191.8,5.3,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.66
213.7,154.8,10.2,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.57
165.0,175.1,8.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.39
182.0,170.2,8.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.27
469.0,137.8,32.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.9
154.0,228.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.34
250.0,182.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,20.87
200.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.44
172.4,156.8,4.1,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.75
164.2,181.2,12.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.09
382.5,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.07
313.0,178.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.44
250.0,159.0,9.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,67.87
397.0,185.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.09
139.7,236.7,5.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.23
190.3,161.9,9.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.56
331.0,195.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.61
229.7,195.2,6.1,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.32
425.0,153.5,16.5,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,49.2
385.0,186.0,0.0,1,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,6.27
238.1,186.7,7.0,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.69
325.6,174.0,8.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,61.24
337.9,174.9,9.5,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,67.8
222.4,189.3,4.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.89
212.0,159.0,7.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.82
181.4,169.6,7.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.57
531.3,141.8,28.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,58.8
337.9,174.9,9.5,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.1
302.0,203.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.75
313.3,175.5,8.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.8
332.5,228.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.28
300.0,184.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.58
337.9,174.9,9.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.1
388.6,157.9,12.1,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.9
491.0,201.0,3.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.55
165.0,163.8,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.4
252.3,146.3,14.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.83
349.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.87
427.5,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,43.01
249.1,158.1,12.8,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.36
203.5,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.63
132.0,178.9,5.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.31
387.0,157.0,11.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.77
425.0,151.4,18.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.3
312.7,127.3,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.52
375.0,126.6,23.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.7
218.2,140.8,11.9,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,63.53
300.0,184.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.85
162.0,179.0,19.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.76
310.0,192.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.33
310.0,192.0,0.0,120,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.7
401.8,147.4,11.4,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,73.7
213.7,181.7,6.9,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.9
153.0,178.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.56
273.0,210.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.17
214.9,155.6,9.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.96
172.4,156.8,4.1,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.29
516.0,162.0,8.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.37
116.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.09
331.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.44
212.1,180.3,5.7,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.61
155.0,193.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.46
401.8,147.4,11.4,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.1
279.8,172.4,9.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.83
158.4,219.7,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,8.54
265.0,195.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.54
237.5,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.41
290.4,168.1,9.4,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.5
425.0,153.5,16.5,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,64.3
277.1,160.6,11.8,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.89
213.5,154.6,11.7,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.7
146.0,182.0,3.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.74
425.0,153.5,16.5,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,49.2
500.1,200.0,3.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.13
295.7,171.5,8.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,48.72
213.5,154.6,11.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,51.43
141.9,173.5,10.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.61
491.0,201.0,3.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,57.92
148.1,181.4,15.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.53
313.3,175.5,8.6,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.6
362.6,164.9,11.6,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,77.3
250.0,191.8,5.3,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.16
212.0,159.0,7.8,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,45.08
148.0,158.0,16.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.95
393.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.6
286.3,144.7,11.2,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.4
233.8,197.9,4.6,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.56
213.7,154.8,10.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.64
254.0,198.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.63
475.0,228.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.93
379.5,153.9,15.9,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.5
355.9,193.3,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.87
153.0,178.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.01
318.0,210.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.06
159.1,175.6,11.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.77
285.0,163.0,7.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.58
379.5,153.9,15.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.6
314.0,179.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,46.23
331.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.52
424.0,178.0,8.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,62.05
159.0,175.0,15.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.68
318.8,155.7,14.3,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.1
168.0,121.8,5.7,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.82
385.0,186.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.22
212.1,180.3,5.7,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.2
194.7,165.6,7.5,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.99
239.6,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.44
310.0,192.0,0.0,360,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.11
181.4,169.6,7.6,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.6
310.0,192.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.68
375.0,186.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.21
310.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.99
297.0,186.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,30.96
295.7,171.5,8.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.95
475.0,181.1,8.9,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.6
144.0,176.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.34
446.0,162.0,10.3,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,54.77
321.4,182.5,11.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.27
350.0,203.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,18.13
313.3,178.5,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.93
316.1,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,24.44
362.6,164.9,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.9
397.0,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.08
540.0,173.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,67.31
313.3,175.5,8.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.8
355.0,145.0,12.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.45
307.0,193.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.53
312.9,177.6,9.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.45
153.6,220.1,10.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,16.5
214.9,155.6,9.6,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.63
143.0,190.7,8.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.73
362.6,164.9,11.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,35.3
153.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.96
194.7,170.2,7.5,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.28
142.0,174.0,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.61
272.8,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.38
133.0,192.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.59
387.0,157.0,11.6,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.67
389.9,145.9,22.0,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,82.6
332.5,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.27
190.0,228.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.33
275.1,159.5,9.9,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,56.85
166.1,176.5,4.5,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.48
469.0,137.8,32.2,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.2
356.0,160.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.0
307.0,193.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.15
200.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.17
313.0,178.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.39
251.8,146.1,12.4,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.02
218.9,158.5,11.3,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,15.34
277.0,191.0,0.0,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.26
520.0,175.0,5.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,51.02
277.2,160.7,11.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,63.14
401.8,147.4,11.4,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,68.5
397.0,186.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.94
362.6,164.9,11.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,71.3
236.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.57
141.3,203.5,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.66
231.8,174.0,6.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,33.73
349.0,192.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.05
167.4,175.5,7.8,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,14.94
491.0,210.0,3.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.61
213.5,159.2,11.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.64
393.0,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.58
305.3,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.89
298.0,210.0,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,31.87
287.0,188.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.94
425.0,151.4,18.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,61.8
250.2,203.5,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,47.71
277.2,160.7,11.2,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,66.82
284.0,168.3,7.2,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.93
424.0,178.0,8.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.01
167.4,175.5,7.8,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,53.66
350.0,203.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,32.72
202.0,206.0,1.7,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.97
139.6,192.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,28.24
238.0,185.0,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,17.54
424.0,168.0,8.9,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,40.29
239.6,185.7,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.42
401.8,147.4,11.4,91,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,75.5
425.0,153.5,16.5,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,60.29
446.0,162.0,11.6,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.02
154.0,220.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,16.5
380.0,228.0,0.0,365,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.52
178.0,179.9,3.6,14,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,34.24
164.0,197.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.23
160.0,168.0,12.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,39.45
167.4,175.5,7.8,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.2
165.0,163.8,0.0,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,37.96
233.8,197.9,4.6,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,22.84
316.1,185.7,0.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,38.7
323.7,183.8,10.3,56,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,80.2
250.0,191.8,5.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,27.22
387.0,157.0,14.3,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,50.24
158.0,220.0,11.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,8.54
288.0,192.0,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,16.11
213.5,154.6,11.7,100,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,59.3
213.7,181.7,6.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,45.71
190.3,166.6,9.9,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,12.55
313.0,178.0,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,25.1
296.0,192.0,0.0,90,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,29.39
359.0,154.0,10.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,62.94
153.1,178.5,8.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,26.23
298.0,186.0,6.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,42.64
140.0,200.0,7.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,36.44
139.6,192.0,0.0,180,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.21
147.0,202.0,9.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,19.99
288.0,192.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,23.52
183.9,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.79
203.5,203.5,0.0,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,9.56
144.8,180.8,11.1,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.2
141.3,203.5,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,10.39
297.2,174.8,9.5,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,21.91
135.0,180.0,10.0,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,13.29
531.3,141.8,28.2,3,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,41.3
276.4,179.6,8.9,28,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,44.28
342.0,228.0,0.0,270,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,55.06
540.0,173.0,0.0,7,-2481.550406398898,-2658.29903365507,-771.5749248209686,144.32245473501473,52.61
